Record_ID,Year,Season,Crop,State,Farm_Size_Category,Area_Hectares,Soil_Type,Soil_pH,Seed_Variety,Irrigation_Method,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_kg_per_ha,Pesticide_kg_per_ha,Water_Usage_mm,Water_Efficiency,Labor_Hours_per_ha,Yield_tonnes_per_ha,Production_tonnes,Market_Price_per_ton,Storage_Loss_pct,Revenue_INR,Cost_INR,Profit_INR,Disease_Incidence_pct,Pest_Incidence_pct
651,2024,Kharif,Maize,Odisha,Medium,2.25,Sandy,6.94,Traditional,Canal,689.4,31.6,61.8,111.0,3.79,506.8,1.343,334.0,6.809,15.32,1897.4,9.37,26342.44,109672.16,-83329.72,43.8,28.4
652,2021,Kharif,Sugarcane,Bihar,Small,4.7,Sandy,5.8,High-Yield Variety,Sprinkler,753.1,31.9,80.1,146.6,4.43,423.0,8.883,427.0,37.579,176.62,1768.5,6.2,293002.16,230466.88,62535.28,43.1,27.8
653,2024,Zaid,Mustard,Assam,Small,4.86,Black,6.25,High-Yield Variety,Rainfed,87.0,33.8,58.0,149.8,3.05,155.3,0.913,395.0,1.418,6.89,1601.7,5.4,10439.37,198359.92,-187920.55,28.6,26.1
654,2023,Kharif,Barley,West Bengal,Small,2.84,Black,6.7,High-Yield Variety,Canal,890.8,24.3,81.5,175.6,2.53,560.2,0.663,348.0,3.713,10.54,1872.9,12.16,17339.0,142980.34,-125641.34,44.1,42.8
655,2024,Rabi,Maize,Odisha,Medium,0.89,Clay,6.74,Traditional,Borewell,167.1,22.4,56.4,122.1,3.48,380.9,1.572,354.0,5.989,5.33,2260.9,4.03,11565.44,40775.24,-29209.8,21.0,17.3
656,2022,Zaid,Soybean,Bihar,Large,1.0,Black,6.24,High-Yield Variety,Canal,102.1,34.4,53.8,108.4,1.6,325.1,1.083,386.0,3.52,3.52,1461.7,6.12,4830.39,40028.4,-35198.01,24.8,19.3
657,2022,Zaid,Maize,West Bengal,Medium,4.59,Clay,6.36,Traditional,Rainfed,85.8,35.0,42.5,170.7,3.06,134.8,2.714,304.0,3.658,16.79,1732.1,3.22,28145.11,190921.21,-162776.1,34.5,37.7
658,2023,Zaid,Soybean,Jharkhand,Small,1.83,Black,6.02,High-Yield Variety,Rainfed,85.5,31.6,49.1,137.9,0.81,136.2,1.878,313.0,2.558,4.68,1890.2,5.99,8316.24,83748.02,-75431.78,25.4,17.3
659,2024,Rabi,Mustard,Bihar,Small,2.91,Alluvial,7.09,High-Yield Variety,Borewell,160.8,17.3,54.7,109.0,3.38,343.4,0.892,407.0,3.062,8.91,2029.9,4.18,17329.51,129281.82,-111952.31,10.6,11.4
660,2022,Kharif,Barley,Bihar,Small,3.07,Black,6.21,Traditional,Canal,717.3,25.1,86.8,137.3,4.39,510.1,0.911,419.0,4.648,14.27,1931.3,8.25,25284.54,156993.84,-131709.3,54.3,36.7
661,2023,Rabi,Sugarcane,Uttar Pradesh,Small,2.19,Clay,6.33,Traditional,Rainfed,149.5,25.3,52.2,20.0,2.66,179.8,13.683,317.0,24.603,53.88,1929.9,8.47,95172.49,99717.83,-4545.34,31.9,31.7
662,2021,Rabi,Groundnut,Jharkhand,Small,0.61,Sandy,6.91,High-Yield Variety,Rainfed,232.9,20.9,60.5,117.6,3.86,163.0,1.906,289.0,3.106,1.89,1949.9,6.08,3461.32,41383.79,-37922.47,30.8,22.3
663,2021,Kharif,Soybean,Jharkhand,Large,2.68,Clay,7.41,Traditional,Rainfed,742.3,28.1,77.0,176.5,3.75,314.5,1.263,293.0,3.972,10.65,2080.5,10.29,19877.1,128757.98,-108880.88,50.7,42.6
664,2023,Rabi,Mustard,West Bengal,Small,1.97,Black,6.55,High-Yield Variety,Canal,257.0,21.8,51.9,73.6,4.08,318.2,0.88,341.0,2.801,5.52,2270.4,9.97,11283.52,86483.08,-75199.56,10.6,10.1
665,2023,Rabi,Groundnut,Punjab,Small,2.34,Alluvial,6.98,High-Yield Variety,Drip,185.3,21.6,50.3,127.1,4.24,207.1,1.838,331.0,3.806,8.91,2087.2,9.11,16902.19,108632.56,-91730.37,22.7,22.3
666,2024,Kharif,Maize,Jharkhand,Small,2.12,Sandy,6.33,Traditional,Borewell,777.0,28.9,74.1,154.7,3.08,594.7,0.961,431.0,5.714,12.11,1690.2,16.44,17103.19,116868.88,-99765.69,50.2,37.4
667,2021,Kharif,Barley,Bihar,Medium,5.03,Black,6.89,High-Yield Variety,Canal,844.7,26.7,86.4,108.9,2.1,546.6,0.809,226.0,4.42,22.23,,7.19,39763.47,236960.11,-197196.64,36.4,37.2
668,2022,Rabi,Barley,Jharkhand,Medium,2.0,Sandy,5.76,High-Yield Variety,Sprinkler,249.0,20.4,62.7,91.0,3.35,283.3,1.533,215.0,4.343,8.69,2035.4,5.85,16652.4,91588.01,-74935.61,20.4,21.6
669,2021,Rabi,Rice,Punjab,Large,1.91,Loamy,7.19,Traditional,Borewell,273.9,17.6,54.4,134.8,3.14,405.6,1.297,340.0,5.262,10.05,,2.93,17438.46,90410.57,-72972.11,24.4,21.9
670,2021,Zaid,Barley,Chhattisgarh,Medium,0.57,Alluvial,6.77,High-Yield Variety,Canal,86.6,33.2,41.4,128.8,3.19,321.2,1.149,229.0,3.692,2.1,1823.6,7.57,3539.84,27412.38,-23872.54,31.7,30.6
671,2023,Rabi,Sugarcane,Uttar Pradesh,Medium,1.85,Clay,6.28,High-Yield Variety,Borewell,211.7,19.6,63.4,151.6,3.94,338.0,9.096,403.0,30.744,56.88,2104.9,3.44,115600.34,89675.61,25924.73,32.8,25.5
672,2024,Kharif,Wheat,Bihar,Large,1.82,Sandy,7.18,High-Yield Variety,Borewell,801.4,32.3,74.1,90.5,2.14,682.1,0.756,290.0,5.156,9.38,1932.5,6.52,16946.02,98088.23,-81142.21,33.3,30.7
673,2023,Rabi,Rice,Jharkhand,Medium,2.65,Loamy,5.24,High-Yield Variety,Borewell,,22.5,59.7,146.8,3.73,345.7,1.457,269.0,5.036,13.35,1963.3,7.52,24237.72,122362.05,-98124.33,15.0,14.0
674,2024,Kharif,Soybean,West Bengal,Medium,3.17,Black,6.45,High-Yield Variety,Drip,670.8,31.1,70.8,119.1,3.62,319.4,1.381,328.0,4.413,13.99,2091.9,4.99,27804.37,153404.87,-125600.5,33.2,33.1
675,2023,Rabi,Maize,Jharkhand,Small,4.12,Clay,6.29,High-Yield Variety,Canal,97.6,22.2,56.8,129.6,4.02,285.3,2.015,215.0,5.748,23.68,1990.6,6.92,43873.89,176788.12,-132914.23,39.7,37.8
676,2023,Zaid,Wheat,Odisha,Small,2.79,Sandy,6.64,High-Yield Variety,Canal,180.1,34.1,30.4,185.1,4.96,323.3,1.072,250.0,3.464,9.66,1477.4,5.83,13440.62,126153.62,-112713.0,38.5,28.7
677,2023,Kharif,Sugarcane,Chhattisgarh,Medium,2.78,Loamy,6.59,High-Yield Variety,Drip,825.2,27.8,61.6,92.0,3.96,395.6,10.132,261.0,40.079,111.42,1971.4,3.91,211066.52,140866.85,70199.67,42.3,28.2
678,2024,Rabi,Mustard,West Bengal,Small,2.19,Black,5.86,High-Yield Variety,Sprinkler,167.2,21.8,49.4,87.8,3.9,287.2,1.076,249.0,3.088,6.76,1743.0,6.06,11068.59,96319.19,-85250.6,29.7,25.1
679,2024,Kharif,Soybean,Chhattisgarh,Large,3.78,Sandy,5.61,Traditional,Canal,659.7,26.9,86.2,20.0,4.17,503.9,0.95,233.0,4.785,18.09,1975.2,10.96,31816.31,184827.73,-153011.42,38.3,25.6
680,2021,Kharif,Maize,Assam,Medium,3.78,Alluvial,7.06,Traditional,Drip,735.4,25.9,76.0,175.0,3.83,330.6,2.262,311.0,7.478,28.27,1828.8,3.05,50121.75,179012.7,-128890.95,44.0,40.5
681,2024,Kharif,Barley,Odisha,Medium,2.41,Black,6.56,Traditional,Rainfed,738.5,29.1,77.6,119.2,3.14,277.5,1.464,304.0,4.063,9.79,1729.5,3.26,16380.88,119388.81,-103007.93,34.1,31.3
682,2024,Zaid,Rice,Bihar,Medium,3.05,Clay,6.2,High-Yield Variety,Sprinkler,118.1,32.7,44.5,165.8,2.52,211.6,2.054,340.0,4.345,13.25,1804.9,8.9,21785.98,131469.83,-109683.85,29.8,23.2
683,2022,Zaid,Rice,Odisha,Medium,1.67,Loamy,6.45,Traditional,Sprinkler,207.4,34.3,44.6,111.4,3.92,303.1,1.206,211.0,3.656,6.11,2002.6,9.82,11034.21,78453.42,-67419.21,19.7,19.2
684,2021,Kharif,Mustard,Chhattisgarh,Medium,2.19,Clay,6.27,Traditional,Canal,714.5,27.3,81.0,138.8,2.81,481.6,0.601,308.0,2.893,6.33,1967.4,1.0,12329.88,122059.85,-109729.97,34.6,28.8
685,2021,Zaid,Groundnut,West Bengal,Large,2.27,Loamy,5.68,Traditional,Sprinkler,124.0,33.9,45.1,111.7,1.21,221.8,1.318,309.0,2.924,6.64,1639.5,7.38,10082.84,94245.24,-84162.4,47.3,39.8
686,2024,Rabi,Groundnut,West Bengal,Medium,3.77,Black,6.14,High-Yield Variety,Borewell,118.2,23.5,46.9,149.4,3.0,281.5,1.08,230.0,3.04,11.46,2244.9,5.26,24373.43,165311.91,-140938.48,20.0,19.6
687,2021,Zaid,Maize,Punjab,Small,2.72,Black,6.06,High-Yield Variety,Borewell,5.0,35.4,43.2,165.3,4.8,298.6,1.356,381.0,4.048,11.01,1751.3,11.85,16998.02,122430.39,-105432.37,31.6,20.9
688,2022,Kharif,Rice,Bihar,Small,1.82,Sandy,5.78,Traditional,Borewell,738.2,29.1,67.2,128.2,3.92,578.0,0.82,336.0,4.739,8.62,2004.8,2.6,16832.9,94661.71,-77828.81,37.6,25.2
689,2024,Rabi,Groundnut,Odisha,Medium,0.89,Clay,6.17,Traditional,Canal,201.7,24.1,54.1,181.8,2.73,315.7,0.905,338.0,2.856,2.54,2398.5,8.97,5545.94,48242.68,-42696.74,31.6,21.8
690,2021,Rabi,Rice,Assam,Large,1.65,Loamy,6.79,High-Yield Variety,Canal,188.9,20.4,56.1,122.6,5.0,268.1,1.971,310.0,5.284,8.72,2008.6,9.74,15809.15,85656.16,-69847.01,20.4,18.8
691,2023,Kharif,Mustard,Bihar,Small,6.34,Alluvial,7.92,Traditional,Borewell,759.2,26.4,74.7,136.3,3.45,505.1,0.601,457.0,3.034,19.23,1439.7,7.58,25586.31,303430.09,-277843.78,38.1,35.4
692,2022,Rabi,Groundnut,West Bengal,Large,1.66,Sandy,6.91,Traditional,Rainfed,229.6,17.9,61.3,138.2,3.03,191.9,1.71,288.0,3.282,5.45,1939.8,0.5,10518.78,76949.94,-66431.16,18.5,14.9
693,2022,Zaid,Barley,Punjab,Medium,2.84,Alluvial,7.11,High-Yield Variety,Borewell,77.8,29.3,51.7,118.6,1.67,361.4,0.93,290.0,3.361,9.54,1960.7,4.31,17898.22,118318.35,-100420.13,32.3,26.9
694,2022,Rabi,Sugarcane,West Bengal,Medium,6.78,Sandy,6.53,High-Yield Variety,Borewell,281.1,17.6,51.8,78.3,2.33,450.7,6.765,325.0,30.487,206.7,2236.7,10.92,411858.68,284549.06,127309.62,17.6,18.4
695,2024,Zaid,Wheat,West Bengal,Large,4.03,Black,6.42,High-Yield Variety,Canal,141.1,38.9,53.4,143.5,2.85,296.2,1.203,255.0,3.564,14.36,1880.5,11.7,23845.03,170426.95,-146581.92,25.9,18.4
696,2021,Kharif,Mustard,Jharkhand,Medium,1.62,Clay,6.56,Traditional,Canal,724.9,29.7,90.2,137.7,2.8,499.1,0.69,381.0,3.444,5.58,2058.0,7.3,10644.87,89354.67,-78709.8,39.2,30.9
697,2021,Kharif,Sugarcane,Assam,Small,5.02,Loamy,6.15,High-Yield Variety,Sprinkler,720.1,25.7,79.5,161.9,3.63,443.0,8.403,332.0,37.225,186.87,1922.9,9.06,326786.46,247563.27,79223.19,39.5,42.6
698,2024,Zaid,Soybean,Uttar Pradesh,Medium,2.01,Black,,Traditional,Drip,143.8,35.0,35.2,100.5,3.86,193.9,1.649,285.0,3.197,6.43,1618.2,5.25,9858.77,82510.71,-72651.94,39.1,26.3
699,2024,Rabi,Groundnut,Odisha,Medium,2.19,Black,7.01,Traditional,Canal,245.5,20.8,59.1,60.8,1.46,420.9,0.834,311.0,3.512,7.69,2207.1,10.09,15260.35,101112.16,-85851.81,27.0,22.0
700,2024,Kharif,Barley,Uttar Pradesh,Medium,0.78,Alluvial,6.82,High-Yield Variety,Rainfed,831.2,26.2,65.9,182.8,4.07,286.2,1.387,353.0,3.971,3.1,2085.6,8.23,5933.22,45433.82,-39500.6,35.2,29.3
701,2022,Rabi,Mustard,West Bengal,Small,1.42,Loamy,5.95,High-Yield Variety,Borewell,117.9,20.6,56.2,85.9,3.9,290.8,0.924,439.0,2.687,3.82,,11.92,7093.13,71962.89,-64869.76,6.2,5.4
702,2023,Kharif,Barley,Chhattisgarh,Large,2.9,Loamy,7.28,Traditional,Borewell,802.4,27.6,74.6,105.6,4.18,623.7,0.703,157.0,4.382,12.71,1823.9,9.65,20944.09,142827.45,-121883.36,45.7,42.2
703,2021,Rabi,Sugarcane,Assam,Small,2.92,Clay,6.15,Traditional,Drip,144.9,20.9,65.7,146.2,3.72,165.8,21.019,390.0,34.846,101.75,2178.6,5.56,209348.01,130079.18,79268.83,22.6,21.6
704,2024,Kharif,Wheat,Jharkhand,Small,0.99,Loamy,6.3,Traditional,Sprinkler,730.3,24.4,73.4,131.8,4.95,402.7,1.433,281.0,5.773,5.72,2121.2,6.84,11302.96,52789.56,-41486.6,46.4,41.4
705,2022,Zaid,Sugarcane,Assam,Large,1.0,Loamy,6.4,Traditional,Sprinkler,81.8,30.7,58.7,104.7,4.66,216.5,12.071,336.0,26.136,26.14,1908.8,8.52,45647.65,45498.88,148.77,29.3,23.9
706,2021,Zaid,Barley,Uttar Pradesh,Small,3.48,Clay,7.24,High-Yield Variety,Canal,72.3,31.2,43.6,137.9,2.35,258.2,1.556,202.0,4.019,13.99,1670.2,9.89,21054.72,141973.87,-120919.15,32.8,32.3
707,2023,Rabi,Barley,Assam,Medium,3.6,Sandy,6.33,Traditional,Rainfed,195.0,27.4,59.0,84.9,2.85,175.9,1.85,311.0,3.254,11.71,1743.7,5.88,19218.28,158728.68,-139510.4,31.8,29.8
708,2024,Kharif,Sugarcane,Bihar,Small,4.06,Clay,6.42,High-Yield Variety,Rainfed,848.6,25.8,74.7,132.8,1.19,297.4,9.437,348.0,28.069,113.96,2176.2,8.38,227231.71,203073.9,24157.81,30.5,21.2
709,2024,Kharif,Groundnut,Assam,Medium,2.45,Clay,6.48,High-Yield Variety,Rainfed,809.5,34.3,75.3,130.2,3.01,289.9,1.103,272.0,3.196,7.83,1801.6,6.56,13181.8,120138.55,-106956.75,31.5,29.2
710,2023,Rabi,Soybean,Bihar,Large,1.01,Sandy,6.51,High-Yield Variety,Canal,174.4,23.2,74.2,106.6,4.62,309.0,1.225,411.0,3.784,3.82,2045.9,8.82,7125.66,53918.5,-46792.84,25.8,15.8
711,2023,Kharif,Groundnut,Bihar,Small,2.43,Sandy,6.86,Traditional,Drip,779.9,22.5,74.3,166.0,4.9,340.9,1.43,256.0,4.876,11.85,1983.9,3.15,22767.96,125001.29,-102233.33,50.0,35.0
712,2023,Zaid,Barley,Punjab,Large,1.19,Loamy,6.42,Traditional,Canal,48.8,33.5,40.4,81.9,4.93,315.2,1.114,450.0,3.512,4.18,1662.8,6.08,6528.3,60227.66,-53699.36,25.2,18.3
713,2024,Rabi,Maize,Assam,Large,4.86,Black,6.69,High-Yield Variety,Canal,103.7,19.2,58.8,112.6,4.18,324.5,1.762,228.0,5.717,27.78,1880.5,6.26,48973.28,207899.24,-158925.96,33.9,23.3
714,2022,Kharif,Barley,Uttar Pradesh,Large,4.04,Sandy,6.65,High-Yield Variety,Borewell,742.5,27.6,69.9,178.9,4.84,587.9,0.825,276.0,4.85,19.59,1759.5,4.08,33063.32,206515.21,-173451.89,40.2,42.3
715,2021,Kharif,Barley,Chhattisgarh,Medium,2.39,Clay,5.67,Traditional,Rainfed,751.5,27.7,77.8,56.6,4.01,288.6,1.252,243.0,3.614,8.64,1835.2,5.68,14955.08,122768.54,-107813.46,57.4,60.8
716,2023,Kharif,Barley,Punjab,Small,4.86,Clay,6.18,High-Yield Variety,Drip,694.5,29.3,78.7,93.8,4.64,296.7,2.034,258.0,6.035,29.33,1858.2,10.36,48855.29,230984.36,-182129.07,43.8,40.5
717,2021,Rabi,Mustard,Assam,Small,2.55,Clay,7.37,High-Yield Variety,Canal,264.1,23.6,63.6,144.9,2.59,315.4,1.062,411.0,3.35,8.54,1918.5,9.97,14750.14,108208.26,-93458.12,17.1,15.5
718,2024,Rabi,Soybean,Assam,Small,1.34,Loamy,6.39,High-Yield Variety,Canal,215.0,22.1,51.0,175.9,1.72,406.3,0.809,305.0,3.288,4.41,2012.1,9.82,8002.05,70256.39,-62254.34,19.0,14.7
719,2022,Zaid,Sugarcane,Uttar Pradesh,Small,4.56,Sandy,7.34,High-Yield Variety,Borewell,148.4,35.6,36.8,173.8,3.18,288.5,8.326,277.0,24.02,109.53,1509.6,9.61,149452.67,185107.08,-35654.41,22.9,24.1
720,2024,Rabi,Sugarcane,Assam,Large,4.6,Alluvial,6.65,Traditional,Sprinkler,155.2,20.7,49.8,104.1,4.23,224.8,14.859,381.0,33.404,153.66,1906.0,7.09,272107.83,195731.85,76375.98,34.5,22.1
721,2023,Rabi,Groundnut,Odisha,Medium,1.29,Sandy,,High-Yield Variety,Rainfed,263.6,22.1,51.7,73.1,4.24,186.6,1.356,269.0,2.53,3.26,1857.1,0.5,6023.94,57330.95,-51307.01,7.5,7.9
722,2023,Rabi,Rice,West Bengal,Small,2.86,Black,7.61,Traditional,Sprinkler,321.1,19.8,54.6,74.5,3.94,230.9,2.309,264.0,5.332,15.25,2042.8,7.72,28747.1,126637.81,-97890.71,35.3,31.6
723,2021,Kharif,Groundnut,Assam,Medium,0.86,Alluvial,6.68,Traditional,Rainfed,861.2,31.3,81.7,127.9,3.92,292.3,1.129,339.0,3.3,2.84,1723.4,3.1,4742.78,49518.29,-44775.51,43.4,39.4
724,2023,Zaid,Wheat,Punjab,Medium,4.32,Alluvial,5.81,Traditional,Canal,60.7,32.6,44.1,132.0,3.67,311.5,1.229,344.0,3.829,16.54,1851.0,2.61,29814.38,182995.93,-153181.55,26.9,17.8
725,2022,Kharif,Sugarcane,Assam,Large,4.56,Black,6.72,High-Yield Variety,Rainfed,729.8,28.1,66.6,167.6,4.61,266.3,10.5,196.0,27.962,127.51,1849.6,5.22,223533.26,228004.62,-4471.36,36.9,23.6
726,2021,Rabi,Wheat,Punjab,Large,1.86,Clay,7.54,High-Yield Variety,Canal,245.8,21.9,66.9,139.4,2.1,367.6,1.4,296.0,5.145,9.57,2178.0,8.53,19065.5,84760.53,-65695.03,13.2,10.9
727,2023,Zaid,Wheat,Odisha,Small,2.78,Loamy,6.79,Traditional,Borewell,120.4,34.2,43.8,74.1,4.31,231.5,1.867,354.0,4.321,12.01,1697.3,6.8,18998.47,117273.39,-98274.92,28.1,17.9
728,2022,Rabi,Rice,Bihar,Large,2.58,Black,7.23,Traditional,Borewell,254.0,21.5,63.6,117.6,2.62,393.9,1.469,304.0,5.786,14.93,1918.2,5.21,27147.35,118267.81,-91120.46,20.2,17.1
729,2021,Rabi,Groundnut,Jharkhand,Small,1.27,Sandy,6.29,High-Yield Variety,Drip,165.2,20.4,55.0,167.7,2.54,192.7,1.937,329.0,3.731,4.74,2243.6,5.97,10000.07,64889.68,-54889.61,15.8,14.4
730,2022,Zaid,Maize,Chhattisgarh,Medium,1.47,Alluvial,6.44,Traditional,Rainfed,176.9,36.3,54.3,144.3,3.09,203.0,1.565,419.0,3.177,4.67,1921.0,6.96,8346.47,70855.48,-62509.01,34.3,34.5
731,2022,Kharif,Mustard,Uttar Pradesh,Small,2.45,Sandy,6.58,High-Yield Variety,Canal,906.8,31.1,71.3,146.2,5.17,638.6,0.505,326.0,3.223,7.9,1934.2,8.43,13991.53,133537.65,-119546.12,40.6,43.2
732,2024,Kharif,Sugarcane,Uttar Pradesh,Large,2.19,Clay,5.75,Traditional,Rainfed,795.4,27.3,76.5,150.6,2.94,257.4,10.603,414.0,27.288,59.76,2018.8,5.84,113595.6,109596.95,3998.65,43.1,41.8
733,2024,Rabi,Wheat,Uttar Pradesh,Medium,4.97,Alluvial,6.31,High-Yield Variety,Rainfed,274.7,19.9,48.6,131.6,2.8,176.5,2.281,316.0,4.026,20.01,2004.1,5.28,37984.43,215524.73,-177540.3,14.2,11.3
734,2023,Rabi,Groundnut,Jharkhand,Large,3.02,Clay,6.03,High-Yield Variety,Rainfed,191.2,17.1,54.6,107.0,3.22,183.4,1.787,288.0,3.279,9.9,2018.0,5.0,18978.05,135162.11,-116184.06,21.5,19.1
735,2023,Kharif,Maize,Odisha,Medium,1.59,Loamy,5.68,High-Yield Variety,Rainfed,685.2,26.1,72.6,164.2,3.88,279.9,1.383,338.0,3.872,6.16,2040.9,4.05,12063.11,86690.78,-74627.67,48.5,41.5
736,2021,Rabi,Barley,Odisha,Medium,1.66,Loamy,6.44,High-Yield Variety,Canal,282.2,17.2,57.9,167.3,4.93,298.5,1.189,231.0,3.548,5.89,1859.4,4.94,10411.1,75047.05,-64635.95,23.1,24.1
737,2022,Kharif,Wheat,Assam,Large,2.45,Sandy,6.57,Traditional,Borewell,755.0,29.8,84.5,133.5,5.4,525.7,0.881,181.0,4.63,11.34,1920.8,4.25,20856.13,120459.12,-99602.99,51.7,46.3
738,2023,Rabi,Soybean,Odisha,Small,2.08,Alluvial,6.22,Traditional,Canal,307.5,23.0,56.2,97.7,3.83,301.5,1.35,267.0,4.07,8.47,2040.6,7.0,16073.52,98209.96,-82136.44,49.1,47.7
739,2024,Kharif,Wheat,Odisha,Small,1.59,Clay,6.9,High-Yield Variety,Canal,796.3,26.1,72.9,108.7,3.75,520.4,1.069,249.0,5.563,8.85,,7.4,11804.9,79853.52,-68048.62,36.9,38.2
740,2021,Kharif,Sugarcane,Assam,Large,1.64,Black,7.24,High-Yield Variety,Rainfed,776.7,26.4,76.0,168.2,5.07,309.3,9.061,399.0,28.022,45.96,1842.7,4.09,81220.58,85760.69,-4540.11,29.1,25.0
741,2022,Kharif,Maize,Punjab,Large,0.53,Alluvial,5.04,Traditional,Borewell,766.5,27.5,81.8,173.4,1.8,571.8,1.04,246.0,5.944,3.15,1973.4,10.93,5536.92,40396.49,-34859.57,35.6,33.1
742,2024,Kharif,Wheat,West Bengal,Large,2.16,Clay,6.23,High-Yield Variety,,860.8,25.4,84.3,147.0,4.47,470.2,1.179,215.0,5.545,11.98,1755.9,5.67,19842.88,110377.96,-90535.08,39.2,29.9
743,2021,Kharif,Groundnut,Jharkhand,Small,1.22,Loamy,6.81,High-Yield Variety,Canal,786.4,28.5,68.8,122.3,3.18,483.8,0.715,222.0,3.46,4.22,1834.4,10.11,6958.27,65235.88,-58277.61,34.3,29.4
744,2024,Rabi,Wheat,West Bengal,Small,1.34,Sandy,6.63,High-Yield Variety,Canal,198.3,21.5,53.8,99.2,4.73,317.8,1.634,229.0,5.193,6.96,1971.5,5.86,12917.53,65645.44,-52727.91,25.2,19.7
745,2022,Kharif,Groundnut,Jharkhand,Small,2.31,Sandy,6.05,High-Yield Variety,Sprinkler,704.8,26.9,72.2,145.5,6.57,406.3,0.857,257.0,3.481,8.04,1760.9,7.64,13075.97,115610.01,-102534.04,33.8,32.8
746,2024,Kharif,Wheat,Jharkhand,Small,1.5,Loamy,5.75,Traditional,Sprinkler,778.3,24.2,64.6,142.1,2.6,422.0,1.392,349.0,5.874,8.81,1737.8,6.5,14314.77,78880.3,-64565.53,37.7,29.5
747,2024,Kharif,Mustard,Punjab,Large,2.05,Alluvial,6.66,Traditional,Drip,849.9,27.4,79.7,145.5,4.81,326.2,1.324,407.0,4.318,8.85,1838.4,3.72,15665.35,111823.47,-96158.12,38.6,32.8
748,2023,Rabi,Barley,Chhattisgarh,Small,1.89,Alluvial,7.26,Traditional,Canal,236.8,20.6,55.4,79.2,2.51,326.6,1.471,273.0,4.806,9.08,1772.1,3.15,15583.32,90504.95,-74921.63,26.6,17.5
749,2021,Kharif,Maize,Chhattisgarh,Small,1.96,Sandy,7.16,Traditional,Canal,788.3,31.2,68.0,169.5,5.83,558.4,1.255,237.0,7.005,13.73,2159.5,7.16,27526.86,101996.69,-74469.83,36.8,27.5
750,2021,Zaid,Sugarcane,Odisha,Medium,2.75,Black,6.31,Traditional,Borewell,163.9,36.4,47.7,96.2,4.87,413.3,5.656,406.0,23.38,64.3,1777.5,0.5,113719.65,118357.68,-4638.03,21.5,18.0
751,2024,Rabi,Mustard,Odisha,Small,4.17,Alluvial,6.45,Traditional,Rainfed,203.3,20.2,67.7,96.4,4.51,154.9,1.734,256.0,2.686,11.2,2134.6,7.35,22149.7,180615.73,-158466.03,32.1,25.9
752,2021,Kharif,Barley,West Bengal,Small,0.52,Loamy,7.01,High-Yield Variety,Canal,794.3,30.5,67.4,113.5,3.28,515.6,1.005,318.0,5.18,2.69,2056.7,7.76,5103.06,29923.26,-24820.2,47.8,40.0
753,2022,Rabi,Rice,Punjab,Medium,1.92,Black,7.07,High-Yield Variety,Canal,135.2,22.0,52.6,132.6,2.84,281.2,1.993,316.0,5.606,10.76,2306.8,3.77,23884.78,90153.87,-66269.09,20.9,17.7
754,2023,Rabi,Mustard,Uttar Pradesh,Small,1.67,Loamy,7.13,Traditional,Canal,232.9,22.4,54.0,132.8,4.7,390.0,0.888,316.0,3.464,5.79,2082.1,6.6,11259.12,83153.1,-71893.98,17.8,13.9
755,2022,Zaid,Maize,West Bengal,Medium,2.41,Alluvial,5.89,High-Yield Variety,Canal,90.0,34.6,39.9,85.1,3.61,228.6,1.894,399.0,4.33,10.44,1459.8,7.79,14053.1,100873.09,-86819.99,16.0,13.9
756,2023,Kharif,Sugarcane,Odisha,Large,1.2,Alluvial,6.99,High-Yield Variety,Sprinkler,765.7,32.8,69.7,123.9,3.16,425.4,8.888,381.0,37.807,45.37,2086.4,8.53,86590.08,70794.52,15795.56,41.1,44.0
757,2021,Kharif,Soybean,Jharkhand,Large,1.18,Loamy,6.82,Traditional,Borewell,880.7,27.7,83.5,118.5,3.6,608.9,0.741,181.0,4.51,5.32,1964.4,1.21,10323.47,62980.93,-52657.46,37.6,23.6
758,2023,Rabi,Wheat,Assam,Small,3.95,Clay,6.62,Traditional,Rainfed,185.0,24.2,65.0,93.4,2.99,153.3,2.298,345.0,3.522,13.91,2129.9,2.84,28786.85,172054.51,-143267.66,12.3,8.3
759,2024,Rabi,Mustard,Chhattisgarh,Small,1.13,Clay,6.43,Traditional,Rainfed,142.2,21.1,56.1,89.4,2.21,149.6,1.529,179.0,2.288,2.59,2099.0,8.26,4987.34,50105.51,-45118.17,15.1,13.7
760,2024,Kharif,Wheat,Jharkhand,Medium,0.8,Clay,6.31,High-Yield Variety,Drip,796.1,28.4,77.3,143.1,6.74,317.8,1.896,319.0,6.023,4.82,1715.3,3.71,7960.79,49793.94,-41833.15,46.7,43.1
761,2022,Kharif,Maize,Jharkhand,Medium,2.69,Sandy,6.63,Traditional,Rainfed,863.7,27.3,69.0,160.5,3.46,351.8,1.519,296.0,5.345,14.38,1862.0,5.31,25353.03,142335.67,-116982.64,37.3,28.3
762,2022,Kharif,Soybean,Chhattisgarh,Medium,2.78,Alluvial,7.0,High-Yield Variety,Drip,819.6,27.4,79.5,146.2,1.22,337.7,1.588,382.0,5.363,14.91,1888.0,4.65,26842.05,136574.68,-109732.63,42.8,46.3
